"ID"	,"REG_NO"	,"CORP_NAME"
"13278"	,"91320104075886766T"	,南京创驰数字科技有限公司
"13280"	,"9132011302751360M"	,南京双辉包装制品有限公司
"13392"	,"91320105MA1W5MR15U"	,南京原色数码印刷有限公司
"13417"	,"91320114MA1WNXC42A"	,江苏智盾防伪科技有限公司
"13460"	,"9132010MA1Q5GMR4T"	,南京铁程印刷有限公司
"13525"	,"91320116MA1XA9EU2F"	,南京文脉图文设计制作有限公司
"13541"	,"91320117MA1MD1FT5L"	,南京应宏薄膜科技有限公司
"13542"	,"91321322MA1T4R668Q"	,江苏美尚佳彩印刷有限公司
"13545"	,"91320115MA1MTY9T4Q"	,南京中印防伪科技有限公司
"13570"	,"91320113671345886U"	,南京沃涛包装有限公司
"13613"	,"91320192663792803D"	,南京力得士科技有限公司
"13651"	,"91320115MA1XY8196L"	,南京益教印务有限公司
"13663"	,"91320 10258 50509 34K"	,南京泰鼎文化传媒有限公司
"13677"	,"91320005MA1XW1RM8D"	,南京九义装裱有限公司
"13690"	,"91320116674941229D"	,南京奇鑫包装有限公司
"13721"	,"91320105MA1MFP6C55"	,南京石榴印文化科技有限公司
"13738"	,"91320106MA1MY21B6M"	,南京尚彩优印图文制作有限公司
"13742"	,"91320102MA1XKRJ7X5"	,南京新佑众包装印务有限公司
"13759"	,"91320117589405878N"	,南京和瑞包装有限公司
"13764"	,"9132011569837365XR"	,南京天欣包装有限公司
"13766"	,"91320115660650826M"	,南京恒茂包装有限公司
"13813"	,"91320104MA1P96PL8L"	,南京富云印刷有限公司
"13848"	,"91320115MA1Y5AJ058"	,南京鸿腾印务有限公司
"13869"	,"91320117339395734J"	,南京熙奇包装材料有限公司
"13896"	,"91320192MA1XCH8D8W"	,南京班尼数字科技有限公司
"13898"	,"91320113783822720Y"	,南京古鼎包装制品有限公司
"13905"	,"91320115MA1T88JP6H"	,南京振羽印刷有限公司
"13910"	,"9132010676212515XY"	,南京祖民印务有限公司
"13914"	,"913201050707011526"	,南京滕奥图文设计有限公司
"13949"	,"91320116MA1WMMDHXC"	,南京宝扬包装新材料有限公司
"13981"	,"91320102MA1X7NCP07"	,理工印前数字技术（南京）有限公司
"13992"	,"91320117575915850Ｍ"	,吉硕（南京）包装科技有限公司
"14022"	,"91320115MA1YUJCX1U"	,南京爱博包装有限公司
"14032"	,"913201027482053723"	,江苏汉天锦辰文化艺术发展有限公司
"14052"	,"91320114MA1NAY533F"	,南京怡世包装有限公司
"14079"	,"91320113MA1P7GU637"	,南京开卷文化传媒有限公司
"14101"	,"91320116MA213MHE0B"	,南京鸿升印务有限公司
"14108"	,"91320118MA213DGJ0W"	,南京瑞晟包装制品有限公司
"14889"	,"91320106MA25L06596"	,南京洵美数码印务有限公司
"14898"	,"91320115MA25JB8A1Y"	,南京铭彩印务有限公司
"14916"	,"91320115MA25GN5D37"	,南京深雅印务科技有限公司
"14931"	,"91320117MA26DAHF55"	,南京晨睿包装科技有限公司
"14932"	,"91320117MA21H61669"	,南京欢颜包装有限公司
"15006"	,"91320117MA20469Y42"	,南京琦美包装科技有限公司 
"15019"	,"91320115MA276JTR72"	,南京创奇包装制品有限公司
"15022"	,"91320115MA26B51816"	,南京紫东包装科技有限公司
"15026"	,"913201170532761581"	,南京沪汇包装科技有限公司
"15031"	,"91320191MA1TCJWB67"	,南京优多广告传媒有限公司
"15089"	,"91320106555509097T"	,南京印客图文制作有限公司
"15160"	,"320102134780903N"	,江苏卓越商务有限公司
"15183"	,"91320116MA1YC4L34W"	,高林包装科技(南京)有限公司
"15198"	,"9132011869044058XN"	,南京华耀包装材料有限公司
"15205"	,"91320117MA7N52TF09"	,凯露（南京）包装科技有限公司
"15213"	,"91320115780662389E"	,南京赛雅包装制品有限公司
"15308"	,"913201043393432131"	,南京艺好印数字图文影像有限公司
"15313"	,"91320115MA7GURGK7E"	,南京裕天包装材料有限公司
"15379"	,"91320116MA7F728J3E"	,江苏东立包装科技有限公司
"15459"	,"91320105694611585F"	,南京文鹰文化传播有限公司
"15465"	,"913201053024262261"	,南京大苏图文制作有限公司
"15481"	,"913201153023015548"	,南京鸿浩广告有限公司
"15488"	,"9132010430230726X3"	,南京巨汇圣华纸业制品有限公司
"15489"	,"91320115MA27RN1C14"	,南京德新隆贸易有限公司
"15509"	,"91320106690438842M"	,南京美印数码图文有限公司
"15513"	,"91320114698387701R"	,南京万晞广告传媒有限公司
"15547"	,"91320111302468944P (1/1)"	,南京恩典广告传媒有限公司
"15623"	,"91320118598030043R"	,南京联振包装材料有限公司
"15646"	,"91320113MA7H3TQ9XQ"	,南京东和艺印数码科技有限公司
"15665"	,"91320115MA1T57TA89"	,南京智泰包装材料有限公司
"15684"	,"913201027739624552"	,南京瑞亿得科技有限公司
"15686"	,"91320117339407360X"	,南京兆兴塑业有限公司
"15696"	,"91320115MA7F2EQJ3T"	,南京刻乐圃印刷有限公司
"15712"	,"320113000202104140541"	,南京裕迅包装科技有限公司
"15717"	,"913201146867317630"	,南京成伟腹膜轧盒厂（普通合伙）
"15736"	,"91320106MA7DA9QE01"	,南京忆方舟图文设计有限公司
"15739"	,"91320106MA1Y3UPC5B"	,南京畅印图文设计制作有限公司 
"15772"	,"913201155628627611"	,南京志国包装有限公司
"15785"	,"91320115339303246C"	,南京众彩智能标签科技有限公司
"14159"	,"91320102686720343U"	,南京宁得柯新材料科技有限公司
"14160"	,"91320104135053855X"	,南京大光印刷制品有限公司
"14175"	,"91320115745396070K"	,南京杰峰科技发展有限公司
"14182"	,"91320117748236531D"	,南京台兴汽车零部件制造有限公司
"14210"	,"91320191MA21KJRX4E"	,南京明文印务有限公司
"14222"	,"91320105MA1NH3RG3G"	,南京轩强广告有限公司
"14240"	,"91320115MA21283W5M"	,南京语轩印务有限公司
"14280"	,"91320105745368475H"	,南京鉴辉文化传媒实业有限公司
"14281"	,"91320117062633356P"	,南京协泰包装材料有限公司
"14299"	,"91320115MA20GY2463"	,南京云印智能标签科技有限公司
"14311"	,"91320106MA21HA9T6A"	,南京正红广告设计制作有限公司
"14310"	,"91320116MA1MGWC772"	,南京印之华图文制作有限公司
"14345"	,"9132011369837453X"	,南京名腾企业策划有限公司
"14413"	,"320105000202207040316"	,南京华彩数码科技有限公司
"14414"	,"91320115MA1NHG2E39"	,南京私书坊文化传播有限公司
"14492"	,"91320111MA23EQ9M8M"	,南京西域彩色印务有限公司
"14493"	,"91320105302314945Y"	,南京悦风文化传播有限公司
"14546"	,"91320113MA2035T99K"	,江苏佳印文化传播有限公司
"14563"	,"320102000202112240028"	,南京纯色星昇数码印刷有限公司
"14568"	,"91320191MA22TTP92T"	,江苏虎凤蝶数字印刷有限公司
"14578"	,"91320192552075860T"	,南京鑫鹤纸品有限公司
"14590"	,"91320105MA1NN3YE4L"	,南京思佑文化传媒有限公司
"14596"	,"91320115MA235NRH4M"	,南京奈斯印刷包装有限公司
"14631"	,"91320115MA24TF5N3Q"	,南京人铭印刷有限公司
"14650"	,"91320115249912435A"	,南京源创包装设计实业有限公司
"14674"	,"91320115777017004W"	,南京古龙科技有限公司
"14684"	,"91320116MA21X9CE77"	,南京海威包装工业有限公司
"14700"	,"91320106MA254RM190"	,南京金艺创数码快印有限公司
"14722"	,"91320116589448210U"	,南京众托包装有限公司
"14749"	,"913201136749044019"	,南京玉亭包装制品有限公司
"14766"	,"91320118MA1P5HDQ01"	,南京安至达包装制品有限公司
"14810"	,"91320102MA1Y7R5Y12"	,南京点墨图文制作有限公司
"14808"	,"91320115690425566N"	,南京印和图文制作有限公司
"14807"	,"91320102MA1X59XP5R"	,南京力牛文化传媒有限公司
"14815"	,"91320118MA1MR23T8C"	,南京森腾包装有限公司
"14834"	,"91320105MA22QM995F"	,南京鑫超想广告传媒有限公司
"14867"	,"91320106MA26FW8069"	,南京市优印彩数字印刷有限责任公司
"14875"	,"91320100MA1MKRG383"	,南京金箔包装材料集团股份有限公司
"14891"	,"91320106MA229U0P8R"	,南京苏兴数码彩印有限公司
"14890"	,"91320102067096182Y"	,南京观止堂文化发展有限公司
"12290"	,"320102000052409"	,南京环江科技有限公司
"12314"	,"91320111339398978D"	,南京远超印务有限公司
"12335"	,"91320115704179029W"	,南京市江宁区飞宁纸盒包装厂
"12359"	,"91320115756889751F"	,南京恒盛包装有限公司
"12366"	,"92320115MA1QRKCT8K"	,南京市江宁区鑫福印刷厂
"12400"	,"320125000091108"	,南京圣昌包装材料有限公司
"12470"	,"91320118MAIMEFM30T"	,江苏瑞彩包装有限公司
"12482"	,"91320117765293749W"	,信安细川（南京）包装有限公司
"12483"	,"91320111MA1MBJJ44G"	,南京欣科迪包装制品有限公司
"12516"	,"91320115667396234c"	,南京华松纸业有限公司
"12517"	,"91320115575947246X"	,南京扬帆包装有限公司
"12519"	,"91320106MA1MKLE98G"	,南京旭雅印刷厂
"12542"	,"9132011578713970XL"	,中船鹏力（南京）塑造科技有限公司
"12598"	,"91320115667372179X"	,南京恒天纸箱包装有限公司
"12601"	,"913201157904461965"	,南京森和纸业有限公司
"12620"	,"9132010508773627K"	,南京源木真彩数字科技有限公司
"12619"	,"913200001347956384"	,江苏赐百年文化发展有限公司
"12670"	,"9132011MA1N414BX1"	,南京航冠广告印务有限公司
"12736"	,"91320116MA1MHUTJ31"	,南京布克文化发展有限公司
"12739"	,"91320113070705030P"	,南京儒麦环保科技有限公司 
"12760"	,"913201150802706249"	,南京汇嘉数码图文设计制作有限公司
"15790"	,"91320106MACEWMK89K"	,南京立可达数码印务有限公司
"15798"	,"91320118MABN77LU4T"	,南京淳教印刷有限公司
"15803"	,"91320115762141926M"	,南京坤宁包装有限公司
"15805"	,"91320104MA21CERX7L"	,南京优乐数码印刷有限公司
"15817"	,"91320106MA1X377Y76"	,南京彤彩图文设计有限公司
"15841"	,"91320113MA25MGWW4T"	,南京启明星包装材料有限公司
"15871"	,"91320116MA1X261U8L"	,南京品宝包装材料有限公司
"15888"	,"91320115MA1Q146P1M"	,江苏宣之禾包装科技实业有限公司
"15928"	,"91320113MA27T67P0M"	,南京小萌数字印刷有限公司
"15940"	,"91320104797136078H"	,南京华铸嘉文广告有限公司
"15994"	,"91320115MA2315A06B"	,南京锦城文化咨询有限公司
"15999"	,"91320114MACRJU412Q"	,南京日报印务有限公司
"16000"	,"91320116MA1MHP6Q0F"	,南京恭荣机电设备制造有限公司
"16024"	,"91320105MA7MALAPXA"	,南京明旭企业管理策划有限公司
"16029"	,"9132010605796373XH"	,南京苏宁云财信息技术有限公司
"16032"	,"91320115134894716R"	,南京红光印务有限公司
"16047"	,"91320104MA7GMFCX1T"	,南京富云广告传媒有限公司
"16049"	,"91320118589432518F"	,江苏华益广告传媒有限公司
"16062"	,"91320102MA20BH576P"	,南京汇澄广告传播有限公司
"16063"	,"913200007040478007"	,江苏恒达激光图像有限公司
"16091"	,"91320104MAC4KAX17D"	,南京融蓝文化发展有限公司
"16094"	,"92320106MA1P73J251"	,南京市下关区杰出印刷经营部
"16096"	,"91320191MACNJ0847P"	,南京速可达图文制作有限公司
"16105"	,"91320105MACEDXTX7C"	,艺海时创广告（南京）有限公司
"16110"	,"91320115MA7MYNK722"	,南京森旭印务有限公司
"16121"	,"91320115062619343C"	,南京宝兰展览展示工程有限公司
"16150"	,"91320191085917511G"	,南京道勤传媒科技有限公司
"16166"	,"9132010679712056XP"	,鑫傲视江苏文化产业有限公司
"16170"	,"913201045520717633"	,南京德西宝电子科技有限公司
"16216"	,"91320116MADBQ582H"	,南京长云印务有限公司
"16217"	,"91320118MAD875H91P"	,南京欢颜科技有限公司
"16269"	,"91320104MAD10R179J"	,南京青橙纸业有限公司
"16279"	,"91320102MA1WWTKRXP"	,南京康德悦数码科技有限公司
"16280"	,"91320106MA24JDM89A"	,南京聚意文化传媒有限公司
"16293"	,"91320117MA1Y2X22XQ"	,南京昊天数码印刷有限公司
"16294"	,"91320000134783928X"	,江苏航宇后勤服务有限公司
"16302"	,"91320105070726325B"	,南京瑞乔图文有限公司
"16308"	,"91320105MA22PGT4X9"	,南京新亿信息科技有限公司
"16309"	,"91320105MA258AQD8E"	,南京东之印印务有限公司
"16313"	,"91320111302702841N"	,南京傲天文化传播有限公司
"16343"	,"9132000056688399XQ"	,江苏吉利纸业有限公司
"16350"	,"91320113302453021A"	,南京博创广告有限公司
"16356"	,"91320117MAC31G5E7T"	,南京嘉亿特数码科技有限公司
"16366"	,"91320115MADLE6KQ2N"	,江苏曦腾包装材料有限公司
"16377"	,"91320104MA21NRF495"	,南京创日图文制作有限公司
"16379"	,"91320116302748401E"	,南京经典蓝橙广告有限公司
"16402"	,"91320111302504124F"	,南京壹点印象广告有限公司
"16416"	,"91320191MA1Y79UG43"	,南京思越文化传播有限公司
"16444"	,"91320106MA7M52YL0L"	,南京名咖文化发展有限公司
"16485"	,"9132011730265224X6"	,南京恒美广告标识有限公司
"16513"	,"91320116MA1T9A3N99"	,南京竹亚商贸有限公司
"16514"	,"91320115MADWE6WF9T"	,南京斐梵印务有限公司
"16522"	,"9132000013475596XA"	,江苏苏盛电力工贸有限公司
"16532"	,"91320106MA1MT2LA8P"	,南京大千广告文化传媒有限公司
"16539"	,"9132010230230275XD"	,南京优选建瓴数字科技有限公司
"3008"	,"913202055546679580"	,无锡中江彩印包装有限公司
"3007"	,"913202055629084400"	,无锡天天包装用品有限公司
"3009"	,"320282000201603100193"	,无锡市邦尼美纸塑包装有限公司
"3010"	,"91320282553821685X"	,宜兴市创美包装材料有限公司
"3011"	,"320282000021331"	,宜兴市宏诚电子仪表配件有限公司
"3013"	,"91320205796143356R"	,无锡中拓新型环保包装材料有限公司
"3039"	,"91320200717485818T"	,无锡市科虹标牌有限公司
"2766"	,"9132021113600326X0"	,无锡市正峰特种印刷有限公司
"1836"	,"913202027344035709"	,无锡科奇商务印刷有限公司
"2650"	,"91320214720571661W"	,无锡市中新彩色印刷有限公司
"1813"	,"91320211716898047W"	,无锡市极光印务有限公司
"3040"	,"320200000051533"	,无锡九洲信息有限公司
"3041"	,"320200000055362"	,无锡市诺亚印刷有限公司
"3042"	,"913202137149076752"	,无锡丽荣工贸有限公司
"2785"	,"320202117290065387"	,无锡市永丰印刷有限公司
"3045"	,"320200000091625"	,无锡市慧艺彩色印务有限公司
"3046"	,"91320211136007586Q"	,无锡市汇生印务有限责任公司
"3047"	,"913202137287094771"	,无锡市丽彩印务有限公司
"3048"	,"913202147307188663"	,无锡市新区创源印务有限公司
"2759"	,"91320211730095275R"	,无锡东南彩色印刷有限公司
"3050"	,"9132020673439458X8"	,无锡嘉利华印刷有限公司
"1840"	,"320213000064508"	,无锡市双袁纸箱有限公司
"1841"	,"913202147115411105"	,无锡市新兴印刷包装有限责任公司
"1842"	,"320214666202112230148"	,无锡新光印防伪技术有限公司
"1843"	,"91320200607912137M"	,无锡国泰彩印有限公司
"1844"	,"913202117333122639"	,无锡市真意包装材料有限公司
"1845"	,"91320211250525221A"	,无锡市龙创印刷科技有限公司
"1791"	,"91320200136004625H"	,无锡市证券印刷有限公司
"1793"	,"320200000097548"	,无锡市俱进教育用品有限公司
"1794"	,"91320214135904197W"	,外贸无锡印刷股份有限公司
"1795"	,"91320214056612583N"	,无锡日报社印刷厂
"1799"	,"91320214250221172K"	,无锡童文印刷有限公司
"3125"	,"91320211250061551K"	,无锡市立信彩印厂
"3127"	,"92320211MA1R19GH4G"	,无锡市邵氏印刷厂
"2900"	,"91320211669619227U"	,无锡市华海印务有限公司
"3128"	,"913202112500405823"	,无锡万佳网版印刷有限公司
"2815"	,"91320211730095179G"	,无锡市闾江包装彩印有限公司
"2799"	,"913202112505120766"	,无锡新汇印务有限公司
"2772"	,"91320211250040718R"	,无锡中得印刷有限公司
"2755"	,"913202112501437094"	,无锡市富安特种印刷有限公司
"3130"	,"91320211250041614Y"	,无锡市兴顺印刷有限公司
"2898"	,"913202116696109438"	,无锡市新源印刷有限公司
"2535"	,"913202116079601205"	,无锡双龙信息纸有限公司
"3133"	,"91320203346193110R"	,无锡市利嘉印刷厂有限公司
"3134"	,"320202000019791"	,无锡市豪普印刷有限公司
"3015"	,"913202111360431499"	,无锡市嘉诚印刷有限公司
"1849"	,"91320206731153801C"	,无锡市鑫通彩印厂
"1850"	,"320206000031506"	,无锡市民主印刷厂
"1851"	,"9132020671154256XF"	,无锡市长丰彩印厂
"1852"	,"9132020625004767XN"	,无锡市瑞达福利塑料彩印厂
"1853"	,"91320206704076804L"	,无锡市万里印刷有限公司
"1854"	,"913202067311539328"	,无锡市玉祁彩印厂
"1857"	,"91320206703549200B"	,无锡市建业包装彩印厂
"1859"	,"9132020673115203G"	,无锡市奥艺彩印有限公司
"1860"	,"91320206728023643T"	,无锡市永诚包装材料有限公司
"1863"	,"91320206607979307M"	,无锡市玉祁曙光包装制品厂
"1864"	,"91320206A80614311C"	,无锡市东风彩印厂
